,frankenstein,dracula,treasure_island,monte_cristo,republic,communist_manifesto
wallet,2.8800184321179656e-05,0.0,0.0,4.404277434244138e-06,0.0,0.0
sunset,5.760036864235931e-05,0.0006224755159630388,0.0,0.0,0.0,0.0
huts,5.760036864235931e-05,0.0,0.0,0.0,0.0,0.0
neater,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
stately,5.760036864235931e-05,2.7665578487246167e-05,3.1185679535957086e-05,0.0,1.041938004688721e-05,0.0
vegetables,8.640055296353897e-05,0.0,3.1185679535957086e-05,1.7617109736976553e-05,1.041938004688721e-05,0.0
gardens,2.8800184321179656e-05,4.1498367730869255e-05,3.1185679535957086e-05,2.202138717122069e-05,0.0,0.0
windows,0.0001440009216058983,0.0002766557848724617,6.237135907191417e-05,0.00028627803322586894,0.0,0.0
appetite,0.00011520073728471862,6.916394621811542e-05,3.1185679535957086e-05,7.046843894790621e-05,3.125814014066163e-05,0.0
grievously,2.8800184321179656e-05,1.3832789243623083e-05,0.0,0.0,0.0,0.0
bruised,2.8800184321179656e-05,2.7665578487246167e-05,0.0,4.404277434244138e-06,2.083876009377442e-05,0.0
kinds,5.760036864235931e-05,8.299673546173851e-05,0.0,8.808554868488276e-06,0.0003438395415472779,0.0
missile,2.8800184321179656e-05,0.0,3.1185679535957086e-05,0.0,0.0,0.0
weapons,2.8800184321179656e-05,8.299673546173851e-05,3.1185679535957086e-05,5.2851329210929655e-05,2.083876009377442e-05,0.0008454514710855597
hovel,0.0004032025804965152,0.0,0.0,4.404277434244138e-06,0.0,0.0
neat,5.760036864235931e-05,0.0,9.355703860787127e-05,1.3212832302732414e-05,0.0,0.0
experience,0.0002016012902482576,0.0004011508880650694,3.1185679535957086e-05,5.2851329210929655e-05,0.0007085178431883303,0.00016909029421711193
sit,5.760036864235931e-05,0.0003181541526033309,0.0003118567953595709,0.00014534115533005655,8.335504037509768e-05,0.0
floor,8.640055296353897e-05,0.0003181541526033309,0.00037422815443148507,0.0003611507496080193,0.0,0.0
chinks,2.8800184321179656e-05,4.1498367730869255e-05,0.0,4.404277434244138e-06,0.0,0.0
barbarity,5.760036864235931e-05,0.0,0.0,0.0,0.0,0.0
kennel,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
adjacent,2.8800184321179656e-05,1.3832789243623083e-05,0.0,1.3212832302732414e-05,0.0,0.0
habitation,0.0001440009216058983,2.7665578487246167e-05,0.0,3.082994203970897e-05,2.083876009377442e-05,0.0
pig,2.8800184321179656e-05,1.3832789243623083e-05,9.355703860787127e-05,0.0,2.083876009377442e-05,0.0
sty,5.760036864235931e-05,0.0,0.0,0.0,0.0,0.0
pool,5.760036864235931e-05,5.5331156974492333e-05,6.237135907191417e-05,4.404277434244138e-06,1.041938004688721e-05,0.0
crevice,5.760036864235931e-05,0.0,0.0,4.404277434244138e-06,0.0,0.0
arranged,0.00011520073728471862,0.00019365904941072318,0.0,0.00020259676197523035,6.251628028132327e-05,0.0
carpeted,2.8800184321179656e-05,0.0,0.0,8.808554868488276e-06,0.0,0.0
clean,5.760036864235931e-05,9.682952470536159e-05,0.00037422815443148507,1.3212832302732414e-05,6.251628028132327e-05,0.0
treatment,0.00011520073728471862,4.1498367730869255e-05,0.0,3.082994203970897e-05,7.293566032821047e-05,0.0
provided,0.0002016012902482576,0.0,6.237135907191417e-05,9.689410355337104e-05,3.125814014066163e-05,0.0
loaf,5.760036864235931e-05,0.0,0.0,2.202138717122069e-05,0.0,0.0
coarse,0.00011520073728471862,1.3832789243623083e-05,0.0,1.7617109736976553e-05,4.167752018754884e-05,0.0
purloined,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
conveniently,2.8800184321179656e-05,1.3832789243623083e-05,0.0,0.0,2.083876009377442e-05,0.0
pure,8.640055296353897e-05,6.916394621811542e-05,3.1185679535957086e-05,0.00011451121329034758,0.0004271945819223756,0.00016909029421711193
vicinity,2.8800184321179656e-05,0.0,0.0,4.404277434244138e-06,0.0,0.0
tolerably,2.8800184321179656e-05,1.3832789243623083e-05,0.0,9.689410355337104e-05,1.041938004688721e-05,0.0
reside,5.760036864235931e-05,0.0,0.0,2.6425664605464827e-05,1.041938004688721e-05,0.0
occur,0.00011520073728471862,0.00011066231394898467,0.0,4.404277434244138e-05,0.00014587132065642093,0.0
compared,5.760036864235931e-05,4.1498367730869255e-05,0.0,6.165988407941794e-05,0.00029174264131284186,0.00016909029421711193
dropping,2.8800184321179656e-05,2.7665578487246167e-05,6.237135907191417e-05,1.3212832302732414e-05,1.041938004688721e-05,0.0
dank,2.8800184321179656e-05,5.5331156974492333e-05,0.0,0.0,0.0,0.0
plank,2.8800184321179656e-05,2.7665578487246167e-05,9.355703860787127e-05,1.3212832302732414e-05,0.0,0.0
chink,5.760036864235931e-05,1.3832789243623083e-05,3.1185679535957086e-05,0.0,0.0,0.0
pail,8.640055296353897e-05,0.0,0.0,8.808554868488276e-06,0.0,0.0
demeanour,8.640055296353897e-05,1.3832789243623083e-05,0.0,0.0,0.0,0.0
cottagers,0.0006624042393871321,0.0,0.0,0.0,0.0,0.0
farmhouse,2.8800184321179656e-05,2.7665578487246167e-05,0.0,0.0,0.0,0.0
meanly,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
petticoat,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
linen,2.8800184321179656e-05,2.7665578487246167e-05,0.0,7.487271638215035e-05,1.041938004688721e-05,0.0
jacket,2.8800184321179656e-05,0.0,0.00012474271814382835,3.5234219473953106e-05,0.0,0.0
adorned,2.8800184321179656e-05,0.0,0.0,1.3212832302732414e-05,0.0,0.0
patient,5.760036864235931e-05,0.0006778066729375311,3.1185679535957086e-05,6.165988407941794e-05,9.377442042198489e-05,0.0
quarter,2.8800184321179656e-05,8.299673546173851e-05,0.0002494854362876567,0.0002422352588834276,2.083876009377442e-05,0.00016909029421711193
incommoded,2.8800184321179656e-05,0.0,0.0,4.404277434244138e-06,0.0,0.0
despondence,5.760036864235931e-05,0.0,0.0,0.0,0.0,0.0
tools,8.640055296353897e-05,4.1498367730869255e-05,6.237135907191417e-05,4.844705177668552e-05,7.293566032821047e-05,0.0
yard,2.8800184321179656e-05,0.00012449510319260775,9.355703860787127e-05,5.725560664517379e-05,0.0,0.0
imperceptible,2.8800184321179656e-05,1.3832789243623083e-05,0.0,5.2851329210929655e-05,0.0,0.0
whitewashed,2.8800184321179656e-05,0.0,0.0,8.808554868488276e-06,0.0,0.0
furniture,5.760036864235931e-05,4.1498367730869255e-05,6.237135907191417e-05,9.689410355337104e-05,2.083876009377442e-05,0.0
attitude,5.760036864235931e-05,6.916394621811542e-05,6.237135907191417e-05,5.725560664517379e-05,2.083876009377442e-05,0.0
drawer,2.8800184321179656e-05,1.3832789243623083e-05,0.0,7.046843894790621e-05,0.0,0.0
employed,0.0003744023961753355,2.7665578487246167e-05,0.0,0.00014093687789581242,8.335504037509768e-05,0.0
sweeter,2.8800184321179656e-05,2.7665578487246167e-05,3.1185679535957086e-05,0.0,0.0,0.0
nightingale,5.760036864235931e-05,2.7665578487246167e-05,0.0,4.404277434244138e-06,2.083876009377442e-05,0.0
silver,8.640055296353897e-05,0.00015216068167985393,0.006393064304871203,0.00011451121329034758,0.0003438395415472779,0.0
aged,8.640055296353897e-05,1.3832789243623083e-05,0.0,3.963849690819724e-05,9.377442042198489e-05,0.0
cottager,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
enticed,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
sobbed,5.760036864235931e-05,1.3832789243623083e-05,0.0,1.3212832302732414e-05,0.0,0.0
audibly,2.8800184321179656e-05,1.3832789243623083e-05,0.0,0.0,0.0,0.0
pronounced,0.0001440009216058983,2.7665578487246167e-05,0.0,0.00012331976815883587,0.0,0.0
overpowering,2.8800184321179656e-05,2.7665578487246167e-05,0.0,8.808554868488276e-06,1.041938004688721e-05,0.0
withdrew,5.760036864235931e-05,5.5331156974492333e-05,0.0,9.24898261191269e-05,0.0,0.0
shoulders,2.8800184321179656e-05,0.00011066231394898467,0.0003118567953595709,0.00022461814914645105,3.125814014066163e-05,0.0
helped,2.8800184321179656e-05,9.682952470536159e-05,0.00012474271814382835,2.202138717122069e-05,1.041938004688721e-05,0.00016909029421711193
fuel,5.760036864235931e-05,0.0,3.1185679535957086e-05,0.0,0.0,0.0
apart,5.760036864235931e-05,4.1498367730869255e-05,9.355703860787127e-05,2.202138717122069e-05,0.00011461318051575932,0.00033818058843422386
nook,5.760036864235931e-05,0.0,0.0,4.404277434244138e-06,0.0,0.0
plants,5.760036864235931e-05,0.0,3.1185679535957086e-05,4.844705177668552e-05,8.335504037509768e-05,0.0
busily,2.8800184321179656e-05,0.0,0.0,2.202138717122069e-05,0.0,0.0
digging,2.8800184321179656e-05,0.0,3.1185679535957086e-05,3.5234219473953106e-05,0.0,0.0
pulling,2.8800184321179656e-05,8.299673546173851e-05,9.355703860787127e-05,1.3212832302732414e-05,2.083876009377442e-05,0.0
pensive,2.8800184321179656e-05,0.0,0.0,2.6425664605464827e-05,0.0,0.0
dispatched,2.8800184321179656e-05,0.0,3.1185679535957086e-05,0.0,0.0,0.0
beaming,5.760036864235931e-05,0.0,3.1185679535957086e-05,1.7617109736976553e-05,0.0,0.0
graceful,2.8800184321179656e-05,1.3832789243623083e-05,0.0,6.606416151366207e-05,2.083876009377442e-05,0.0
moulded,5.760036864235931e-05,0.0,0.0,1.7617109736976553e-05,1.041938004688721e-05,0.0
finest,2.8800184321179656e-05,0.0,0.0,2.6425664605464827e-05,4.167752018754884e-05,0.0
symmetry,2.8800184321179656e-05,0.0,0.0,0.0,3.125814014066163e-05,0.0
sadness,0.00011520073728471862,4.1498367730869255e-05,0.0,6.165988407941794e-05,0.0,0.0
despondency,0.0001440009216058983,0.0,0.0,4.404277434244138e-06,0.0,0.0
prolonging,2.8800184321179656e-05,1.3832789243623083e-05,0.0,4.404277434244138e-06,0.0,0.0
tapers,2.8800184321179656e-05,0.0,0.0,4.404277434244138e-06,0.0,0.0
neighbours,2.8800184321179656e-05,2.7665578487246167e-05,0.00015592839767978545,0.0,6.251628028132327e-05,0.0
monotonous,5.760036864235931e-05,0.0,0.0,2.6425664605464827e-05,0.0,0.00016909029421711193
resembling,5.760036864235931e-05,0.0,0.0,6.165988407941794e-05,2.083876009377442e-05,0.0
lights,5.760036864235931e-05,0.00013832789243623084,6.237135907191417e-05,7.046843894790621e-05,5.209690023443605e-05,0.0
barbarous,8.640055296353897e-05,0.0,0.0,8.808554868488276e-06,5.209690023443605e-05,0.0
villagers,8.640055296353897e-05,0.0,0.0,0.0,0.0,0.0
whatever,5.760036864235931e-05,0.0003734853095778233,6.237135907191417e-05,0.00021140531684371862,0.0002188069809846314,0.00016909029421711193
hereafter,5.760036864235931e-05,0.00012449510319260775,0.0,2.202138717122069e-05,0.00011461318051575932,0.0
quietly,5.760036864235931e-05,0.0002904885741160848,0.00034304247489552796,0.00011010693585610345,3.125814014066163e-05,0.0
influenced,5.760036864235931e-05,0.0,0.0,2.202138717122069e-05,4.167752018754884e-05,0.0
arose,0.0002592016588906169,1.3832789243623083e-05,0.00012474271814382835,0.00021580959427796277,0.0001041938004688721,0.00033818058843422386
constantly,5.760036864235931e-05,2.7665578487246167e-05,0.0,0.00010129838098761517,4.167752018754884e-05,0.0008454514710855597
doors,2.8800184321179656e-05,0.00016599347092347702,9.355703860787127e-05,0.00014534115533005655,4.167752018754884e-05,0.0
blind,0.0002880018432117966,0.00023515741714159243,0.0008420133474708413,6.606416151366207e-05,0.00016671008075019536,0.00016909029421711193
contemplation,2.8800184321179656e-05,0.0,0.0,4.404277434244138e-05,0.0002083876009377442,0.0
office,2.8800184321179656e-05,0.00013832789243623084,0.0,0.00018057537480400964,0.00018754884084396978,0.0
chill,8.640055296353897e-05,0.00011066231394898467,0.00018711407721574253,1.3212832302732414e-05,0.0,0.0
delicious,2.8800184321179656e-05,1.3832789243623083e-05,0.0,2.6425664605464827e-05,0.0,0.0
viands,2.8800184321179656e-05,0.0,0.0,4.404277434244138e-06,0.0,0.0
another's,2.8800184321179656e-05,1.3832789243623083e-05,3.1185679535957086e-05,1.3212832302732414e-05,0.00014587132065642093,0.0
interchanging,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
imply,2.8800184321179656e-05,2.7665578487246167e-05,0.0,2.6425664605464827e-05,9.377442042198489e-05,0.0
solve,5.760036864235931e-05,1.3832789243623083e-05,3.1185679535957086e-05,8.808554868488276e-06,0.0,0.0
enigmatic,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
uneasiness,5.760036864235931e-05,4.1498367730869255e-05,0.0,0.0001849796522382538,0.0,0.0
distressing,2.8800184321179656e-05,1.3832789243623083e-05,0.0,1.3212832302732414e-05,0.0,0.0
nourishment,8.640055296353897e-05,1.3832789243623083e-05,0.0,8.808554868488276e-06,2.083876009377442e-05,0.0
cow,2.8800184321179656e-05,1.3832789243623083e-05,0.0,0.0,0.0,0.0
poignantly,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
trait,5.760036864235931e-05,0.0,0.0,0.0,3.125814014066163e-05,0.0
steal,2.8800184321179656e-05,2.7665578487246167e-05,0.0,8.808554868488276e-06,3.125814014066163e-05,0.0
store,8.640055296353897e-05,2.7665578487246167e-05,0.0,8.808554868488276e-06,1.041938004688721e-05,0.0
consumption,5.760036864235931e-05,0.0,0.0,0.0,3.125814014066163e-05,0.00016909029421711193
abstained,2.8800184321179656e-05,0.0,0.0,0.0,1.041938004688721e-05,0.0
neighbouring,0.00011520073728471862,0.0,3.1185679535957086e-05,0.0,0.0,0.0
enabled,0.0001440009216058983,2.7665578487246167e-05,0.0,7.927699381639449e-05,2.083876009377442e-05,0.0
firing,5.760036864235931e-05,1.3832789243623083e-05,6.237135907191417e-05,1.7617109736976553e-05,0.0,0.0
pile,0.0001440009216058983,2.7665578487246167e-05,9.355703860787127e-05,2.6425664605464827e-05,1.041938004688721e-05,0.0
outside,2.8800184321179656e-05,0.00048414762352680797,0.0004365995135033992,8.808554868488276e-05,4.167752018754884e-05,0.0
repairing,2.8800184321179656e-05,0.0,0.0,1.3212832302732414e-05,0.0,0.0
cultivating,2.8800184321179656e-05,0.0,0.0,0.0,1.041938004688721e-05,0.0
method,8.640055296353897e-05,8.299673546173851e-05,3.1185679535957086e-05,5.2851329210929655e-05,0.00036467830164105237,0.0
communicating,5.760036864235931e-05,0.0,0.0,8.808554868488276e-06,0.0,0.0
articulate,5.760036864235931e-05,0.0,0.0,8.808554868488276e-06,0.0,0.0
hearers,2.8800184321179656e-05,0.0,0.0,0.0,6.251628028132327e-05,0.0
godlike,8.640055296353897e-05,0.0,0.0,0.0,3.125814014066163e-05,0.0
pronunciation,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
clue,8.640055296353897e-05,0.0002489902063852155,6.237135907191417e-05,4.404277434244138e-06,1.041938004688721e-05,0.0
unravel,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
reference,5.760036864235931e-05,1.3832789243623083e-05,0.0,2.202138717122069e-05,8.335504037509768e-05,0.0
revolutions,2.8800184321179656e-05,0.0,0.0,8.808554868488276e-06,3.125814014066163e-05,0.00016909029421711193
agatha,0.0006336040550659524,6.916394621811542e-05,0.0,0.0,0.0,0.0
felix,0.0014400092160589827,0.0,0.0,0.0,0.0,0.0
appropriated,2.8800184321179656e-05,0.0,0.0,8.808554868488276e-06,0.0,0.00016909029421711193
pronounce,2.8800184321179656e-05,0.0,0.0,7.046843894790621e-05,1.041938004688721e-05,0.0
endeared,2.8800184321179656e-05,0.0,0.0,0.0,1.041938004688721e-05,0.0
gait,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
enhanced,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
accomplishments,2.8800184321179656e-05,0.0,0.0,0.0,1.041938004688721e-05,0.0
encourage,5.760036864235931e-05,1.3832789243623083e-05,3.1185679535957086e-05,1.7617109736976553e-05,4.167752018754884e-05,0.0
wipe,2.8800184321179656e-05,4.1498367730869255e-05,0.0,4.404277434244138e-06,0.0,0.0
unperceived,5.760036864235931e-05,0.0,0.0,2.6425664605464827e-05,1.041938004688721e-05,0.0
tone,8.640055296353897e-05,0.00015216068167985393,0.00018711407721574253,0.000607790285925691,3.125814014066163e-05,0.0
exhortations,5.760036864235931e-05,0.0,0.0,8.808554868488276e-06,0.0,0.0
saddest,2.8800184321179656e-05,1.3832789243623083e-05,0.0,0.0,1.041938004688721e-05,0.0
group,5.760036864235931e-05,6.916394621811542e-05,9.355703860787127e-05,5.725560664517379e-05,0.0,0.0
unpractised,2.8800184321179656e-05,0.0,0.0,0.0,1.041938004688721e-05,0.0
instances,5.760036864235931e-05,1.3832789243623083e-05,0.0,0.0,0.00012503256056264653,0.0
flower,2.8800184321179656e-05,1.3832789243623083e-05,3.1185679535957086e-05,6.165988407941794e-05,7.293566032821047e-05,0.0
peeped,2.8800184321179656e-05,1.3832789243623083e-05,0.0,4.404277434244138e-06,0.0,0.0
risen,8.640055296353897e-05,4.1498367730869255e-05,0.0002182997567516996,7.046843894790621e-05,0.0,0.0
obstructed,5.760036864235931e-05,0.0,0.0,0.0,0.0,0.0
outhouse,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
replenished,2.8800184321179656e-05,1.3832789243623083e-05,0.0,0.0,0.0,0.0
farmer,2.8800184321179656e-05,0.0,0.0,0.0,1.041938004688721e-05,0.0
dinner,2.8800184321179656e-05,0.00044264925579593867,0.00015592839767978545,0.00027306520092313654,0.0,0.0
frosty,2.8800184321179656e-05,0.0,0.00012474271814382835,0.0,0.0,0.0
puzzled,2.8800184321179656e-05,0.00012449510319260775,3.1185679535957086e-05,1.3212832302732414e-05,4.167752018754884e-05,0.0
understood,0.0004032025804965152,0.00016599347092347702,0.00015592839767978545,0.0003699593044765076,0.00013545194060953373,0.0
comprehend,0.00011520073728471862,4.1498367730869255e-05,6.237135907191417e-05,9.689410355337104e-05,3.125814014066163e-05,0.00033818058843422386
overlook,5.760036864235931e-05,0.0,0.0,4.404277434244138e-06,2.083876009377442e-05,0.0
delicate,5.760036864235931e-05,5.5331156974492333e-05,3.1185679535957086e-05,5.2851329210929655e-05,2.083876009377442e-05,0.0
complexions,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
terrified,5.760036864235931e-05,4.1498367730869255e-05,0.00018711407721574253,9.689410355337104e-05,0.0,0.0
viewed,0.00011520073728471862,0.0,0.0,2.202138717122069e-05,6.251628028132327e-05,0.0
transparent,2.8800184321179656e-05,1.3832789243623083e-05,3.1185679535957086e-05,8.808554868488276e-06,0.0,0.0
mirror,2.8800184321179656e-05,5.5331156974492333e-05,3.1185679535957086e-05,3.082994203970897e-05,5.209690023443605e-05,0.0
bitterest,8.640055296353897e-05,0.0,0.0,4.404277434244138e-06,1.041938004688721e-05,0.0
mortification,2.8800184321179656e-05,0.0,0.0,4.404277434244138e-06,0.0,0.00016909029421711193
warmer,5.760036864235931e-05,0.0,0.0,0.0,0.0,0.0
indications,2.8800184321179656e-05,0.0,0.0,4.404277434244138e-06,3.125814014066163e-05,0.0
impending,5.760036864235931e-05,0.0,3.1185679535957086e-05,4.404277434244138e-06,1.041938004688721e-05,0.00033818058843422386
wholesome,2.8800184321179656e-05,2.7665578487246167e-05,0.0,8.808554868488276e-06,2.083876009377442e-05,0.0
sufficiency,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.00016909029421711193
dispersed,8.640055296353897e-05,0.0,0.0,2.202138717122069e-05,1.041938004688721e-05,0.00016909029421711193
star,5.760036864235931e-05,1.3832789243623083e-05,3.1185679535957086e-05,3.5234219473953106e-05,5.209690023443605e-05,0.0
offices,2.8800184321179656e-05,2.7665578487246167e-05,0.0,1.3212832302732414e-05,7.293566032821047e-05,0.0
signification,5.760036864235931e-05,0.0,0.0,0.0,0.0,0.0
inquisitive,5.760036864235931e-05,1.3832789243623083e-05,0.0,4.404277434244138e-06,0.0,0.0
foolish,2.8800184321179656e-05,4.1498367730869255e-05,3.1185679535957086e-05,5.725560664517379e-05,0.0001041938004688721,0.0
flitted,2.8800184321179656e-05,4.1498367730869255e-05,3.1185679535957086e-05,0.0,0.0,0.0
arbiters,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
pictures,2.8800184321179656e-05,1.3832789243623083e-05,3.1185679535957086e-05,4.844705177668552e-05,0.00011461318051575932,0.00016909029421711193
presenting,2.8800184321179656e-05,0.0,0.0,6.165988407941794e-05,0.0,0.0
disgusted,2.8800184321179656e-05,1.3832789243623083e-05,0.0,0.0,2.083876009377442e-05,0.0
win,5.760036864235931e-05,6.916394621811542e-05,0.0,4.404277434244138e-06,4.167752018754884e-05,0.00033818058843422386
exhilarated,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
acquiring,2.8800184321179656e-05,1.3832789243623083e-05,0.0,0.0,5.209690023443605e-05,0.00016909029421711193
organs,2.8800184321179656e-05,0.0,0.0,2.202138717122069e-05,2.083876009377442e-05,0.0
tones,8.640055296353897e-05,0.00012449510319260775,9.355703860787127e-05,4.404277434244138e-05,1.041938004688721e-05,0.0
tolerable,2.8800184321179656e-05,0.0,0.0,3.082994203970897e-05,2.083876009377442e-05,0.0
ass,5.760036864235931e-05,0.0,6.237135907191417e-05,0.0,0.0,0.0
lap,2.8800184321179656e-05,1.3832789243623083e-05,3.1185679535957086e-05,8.808554868488276e-06,0.0,0.00016909029421711193
deserved,2.8800184321179656e-05,0.0,0.0,8.808554868488276e-06,2.083876009377442e-05,0.0
execration,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
showers,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
genial,5.760036864235931e-05,2.7665578487246167e-05,0.0,8.808554868488276e-06,0.0,0.0
sang,8.640055296353897e-05,1.3832789243623083e-05,0.00015592839767978545,8.808554868488276e-06,3.125814014066163e-05,0.0
gods,2.8800184321179656e-05,0.0,0.0,1.7617109736976553e-05,0.00134410002604845,0.0
blotted,2.8800184321179656e-05,5.5331156974492333e-05,0.0,0.0,0.0,0.0
gilded,2.8800184321179656e-05,0.0,0.0,7.046843894790621e-05,0.0,0.0
rays,8.640055296353897e-05,0.00012449510319260775,9.355703860787127e-05,9.689410355337104e-05,0.0,0.0
anticipations,2.8800184321179656e-05,0.0,3.1185679535957086e-05,1.3212832302732414e-05,3.125814014066163e-05,0.0
hasten,0.00023040147456943725,6.916394621811542e-05,0.0,9.689410355337104e-05,0.0,0.0
verdure,5.760036864235931e-05,0.0,0.0,8.808554868488276e-06,1.041938004688721e-05,0.0
refreshed,0.00011520073728471862,2.7665578487246167e-05,0.0,2.202138717122069e-05,0.0,0.0
periodically,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.00016909029421711193
guitar,0.00011520073728471862,0.0,0.0,4.404277434244138e-06,0.0,0.0
sighed,2.8800184321179656e-05,4.1498367730869255e-05,0.0,0.00011891549072459172,0.0,0.0
son's,2.8800184321179656e-05,0.0,0.0,7.487271638215035e-05,1.041938004688721e-05,0.0
recommencing,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
tapped,5.760036864235931e-05,1.3832789243623083e-05,3.1185679535957086e-05,1.7617109736976553e-05,0.0,0.0
suit,2.8800184321179656e-05,6.916394621811542e-05,0.00012474271814382835,7.046843894790621e-05,3.125814014066163e-05,0.0
musical,2.8800184321179656e-05,1.3832789243623083e-05,0.0,0.0,0.00013545194060953373,0.0
angelic,8.640055296353897e-05,1.3832789243623083e-05,0.0,4.404277434244138e-06,0.0,0.0
raven,2.8800184321179656e-05,0.0,0.0,8.808554868488276e-06,0.0,0.0
curiously,2.8800184321179656e-05,0.0,3.1185679535957086e-05,2.6425664605464827e-05,4.167752018754884e-05,0.0
braided,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
regular,2.8800184321179656e-05,9.682952470536159e-05,0.0,4.844705177668552e-05,0.00012503256056264653,0.0
wondrously,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
pink,2.8800184321179656e-05,4.1498367730869255e-05,0.0,2.6425664605464827e-05,0.0,0.0
ravished,2.8800184321179656e-05,0.0,0.0,0.0,2.083876009377442e-05,0.0
ecstatic,2.8800184321179656e-05,0.0,0.0,4.404277434244138e-06,0.0,0.0
sparkled,8.640055296353897e-05,1.3832789243623083e-05,0.0,5.2851329210929655e-05,0.0,0.0
flushed,5.760036864235931e-05,5.5331156974492333e-05,6.237135907191417e-05,2.202138717122069e-05,0.0,0.0
wiping,2.8800184321179656e-05,1.3832789243623083e-05,6.237135907191417e-05,5.2851329210929655e-05,0.0,0.0
kissed,0.0001440009216058983,0.0002766557848724617,3.1185679535957086e-05,8.368127125063862e-05,3.125814014066163e-05,0.0
rapturously,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
dismount,2.8800184321179656e-05,0.0,3.1185679535957086e-05,4.404277434244138e-06,0.0,0.0
dismissing,2.8800184321179656e-05,0.0,0.0,4.404277434244138e-06,0.0,0.0
affectionately,2.8800184321179656e-05,0.0,0.0,3.963849690819724e-05,0.0,0.0
diffused,8.640055296353897e-05,0.0,0.0,1.3212832302732414e-05,3.125814014066163e-05,0.0
dispelling,2.8800184321179656e-05,0.0,0.0,1.3212832302732414e-05,0.0,0.0
dissipates,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
pointing,5.760036864235931e-05,0.00011066231394898467,6.237135907191417e-05,7.487271638215035e-05,2.083876009377442e-05,0.00016909029421711193
recurrence,2.8800184321179656e-05,0.0,0.0,8.808554868488276e-06,1.041938004688721e-05,0.0
safie,0.0007200046080294913,0.0,0.0,0.0,0.0,0.0
conversing,5.760036864235931e-05,0.0,0.0,6.165988407941794e-05,3.125814014066163e-05,0.0
repetition,2.8800184321179656e-05,1.3832789243623083e-05,6.237135907191417e-05,1.3212832302732414e-05,0.0,0.0
faculty,2.8800184321179656e-05,2.7665578487246167e-05,0.0,1.7617109736976553e-05,0.0004063558218286012,0.0
airs,8.640055296353897e-05,1.3832789243623083e-05,6.237135907191417e-05,8.808554868488276e-06,4.167752018754884e-05,0.0
entrancingly,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
cadence,2.8800184321179656e-05,0.0,0.0,0.0,0.0,0.0
enraptured,5.760036864235931e-05,0.0,0.0,1.3212832302732414e-05,0.0,0.0
peaceably,2.8800184321179656e-05,0.0,0.0,1.3212832302732414e-05,0.0,0.0
protectors,0.0003744023961753355,0.0,0.0,8.808554868488276e-06,3.125814014066163e-05,0.0
herbage,5.760036864235931e-05,0.0,0.0,4.404277434244138e-06,0.0,0.0
green,0.0001440009216058983,0.0002766557848724617,0.00034304247489552796,9.24898261191269e-05,0.0,0.0
scent,5.760036864235931e-05,0.0,0.0,1.3212832302732414e-05,2.083876009377442e-05,0.0
moonlight,2.8800184321179656e-05,0.0004564820450395618,0.00012474271814382835,3.082994203970897e-05,0.0,0.0
balmy,2.8800184321179656e-05,0.0,0.0,8.808554868488276e-06,0.0,0.0
nocturnal,2.8800184321179656e-05,1.3832789243623083e-05,0.0,3.082994203970897e-05,1.041938004688721e-05,0.0
considerably,8.640055296353897e-05,1.3832789243623083e-05,0.0,2.202138717122069e-05,1.041938004688721e-05,0.0
shortened,2.8800184321179656e-05,1.3832789243623083e-05,0.0,0.0,1.041938004688721e-05,0.0
ventured,8.640055296353897e-05,4.1498367730869255e-05,6.237135907191417e-05,4.844705177668552e-05,0.0,0.0
abroad,8.640055296353897e-05,8.299673546173851e-05,0.00012474271814382835,3.5234219473953106e-05,5.209690023443605e-05,0.0
